35,86.82070741822933,47.234865466280674
37,86.7472866378395,47.398405679683215
39,86.7023483699788,47.432672254046196
42,86.71945487880443,47.16967935591366
43,86.71311832721558,47.09083766610533
44,86.55825465054964,47.12748186949671
45,86.54055519044755,47.250906654461865
46,86.41062725164464,47.6650819653929
47,86.41479839409448,47.19982147000129
48,86.38094172710238,46.94108356342605
49,86.38137757169586,46.83326476805149
50,86.3562600901121,46.978131364418694
51,86.34538797662569,47.05672533101626
52,86.33437346977558,47.140304991042086
53,86.32543921873051,47.38476449876422
54,86.35687527659768,47.295033880512925
55,86.35367752276676,47.31161995676493
56,86.33565850453621,46.935345290270234
57,86.34464184400598,47.03147199668296
58,86.34223718514424,46.9594585712551
59,86.2828485041225,46.794480529158626
60,86.25279876445448,46.58179811956019
61,86.10861025595585,46.2508658664095
62,86.04649487551853,46.19711712665091
63,86.00650824361898,46.16331875674834
64,85.89321581066584,46.17101992558859
65,85.90360594182988,46.1122705218144
66,85.86590958406775,45.983505219695935
67,85.8053288974651,45.9780059670935
68,85.75474145076754,45.993160492739165
69,85.76021704134881,46.01415157256579
70,85.75836787102973,46.0230582867704
71,85.79296616881038,45.95697030282041
72,85.81666557750354,45.8585486933297
73,84.67929414720984,44.3732583613341
74,84.67196152343293,44.422114788008955
75,84.67289348985236,44.42368373917326
76,84.56496178937599,44.48030330442919
77,84.58173904138646,44.54812926941151
78,84.46367728432463,44.643796705545576
79,84.31546137741499,44.72830309207483
80,84.34904328814832,44.60620921687174
81,84.30508024631582,44.65048590047982
82,84.22366989381766,44.747754204021575
83,84.25766984363231,44.747176045738556
84,84.3203740869783,44.72610836517177
85,84.26182323481834,44.700026415404565
89,84.11757946193055,44.676833143173475
90,84.06801877419355,44.72558236099422
96,82.78489966060495,45.96381365768248
97,82.81338007223972,46.00432785609161
102,84.271372203487,44.66363798338322
103,84.22776640915525,44.686664347653036
104,84.1463834704554,44.755717027320074
106,84.12251453774434,44.701902600630774
107,84.22372559819212,44.729235301879264
108,84.28677472655495,44.69357823092688
109,84.35295757603791,44.68389866462937
110,84.33966316850729,44.70196056612311
111,84.35045188638351,44.72738781869114
112,84.30065263353886,44.763647885722634
114,84.38907226922429,44.7217272686046
115,84.40137521117299,44.73048357636638
116,84.34907060703819,44.7207738947059
117,84.37758844546768,44.69342695026595
118,84.36739094709213,44.75155935284004
119,84.49383598329246,44.8290848236821
120,84.54789898084145,44.88617294590489
121,84.57774384414684,44.81064693914534
122,84.42293416640621,44.73236254013137
123,84.41424348520562,44.72597369174998
124,84.46891560562548,44.633205683187775
125,84.48887016633712,44.68738654037913
126,84.48215083793869,44.701738696448864
127,84.52586511889709,44.63569344541191
130,84.52545243089892,44.690847319750986
131,84.47732325097053,44.61752250932139
132,84.51973941129987,44.71461036720328
133,84.51667476857284,44.69536207558302
146,84.39864734717453,44.51253924080149
147,84.34973263999487,44.519517804498314
158,84.33941580213924,44.67863421527015
159,84.33573234781147,44.68326367974019
160,84.18954944646875,44.71427549179165
161,84.30587589246448,44.622989374088014
162,84.315433513691,44.588194015484206
163,84.3157768682892,44.51833387280166
164,84.3331941670161,44.50254237043089
165,84.28785013842706,44.51347207904621
166,84.12841189293997,44.633448941147535
167,82.73366913519622,46.10962954708207
168,84.01868347793013,44.80103360890827
169,82.74627397404483,46.1319894754025
170,82.53420251247216,46.1689868877912
171,82.50506559949233,46.196809965448686
172,82.3601912981964,46.11187297795616
173,82.21696382220247,46.19059927454675
174,82.1756706687329,46.19301751295486
175,82.02599424518041,46.23667582097988
176,81.85630576583621,46.289210008967046
177,81.79741937631111,46.31173165138389
179,81.29222712822845,46.66906165430882
180,81.09456091604245,46.80057202946009
181,81.02072697831002,46.816823683470666
182,81.23058261938053,46.589602821464965
183,81.17453462642145,46.62734751498645
185,80.70296275111754,46.96103119223179
190,80.57404786294505,46.960247433936225
191,80.47304453265482,46.9483982414732
192,80.36060420706507,46.93834688226019
193,78.92143344210626,46.667585015388674
194,78.81532748512672,46.49040255664408
195,78.77636352931005,46.40676336619021
196,78.57290250569392,45.717833066707456
197,78.473016540465,45.23530919493125
198,78.37273388930296,44.9353235806654
199,78.3358260523438,44.655004159307964
200,78.32418135570927,43.81324270005465
201,78.3075318481554,44.80411195974342
202,77.5787157652603,42.21597450292664
203,77.56874980972138,42.978789438128125
204,77.5780576132979,42.83149121625887
205,77.34616572778195,41.67517849859223
206,77.28149444972108,42.85678882318655
207,77.20782837084136,42.937889115283255
208,77.08020242518582,41.354213922427974
209,76.94823028017366,42.76070483608323
210,76.97972566486634,41.204100850537294
211,76.86287273942857,41.25464377271014
212,74.9995545196182,41.9777749302194
213,74.87598768457104,41.97954303565819
214,75.08449862072379,43.84114405031664
215,74.92868394465243,43.750005005712175
216,74.3133853402985,41.4276932332414
217,74.01386925724441,41.281498705265115
218,73.31923983264731,40.87861239021779
219,73.08178462918413,40.79400400942895
220,72.82973793151847,40.71043130475808
221,72.46461924997594,40.73102780555887
222,72.57026997254577,40.76877501347483
223,72.38218804397118,39.60507923736608
224,71.04248449373503,41.51591411290534
225,70.99531332448151,41.46182885768807
226,70.95352718809566,41.433054659150095
227,70.52484231420884,39.973801850326666
228,69.80114446854815,41.27992257440239
229,63.69973738272436,37.55128618750271
230,62.266476400400336,36.870878755941256
231,61.4176251946352,36.28665751518872
232,69.47526059941293,41.130498100484246
233,56.42310443615516,34.54713073701274
234,67.57669037428971,41.94860413048921
235,68.00649683294914,41.66825596828211
236,67.77668446520457,38.09243244995318
237,67.59951003142176,37.967935623528525
238,66.93676501406892,37.735115753957714
239,66.27354409651235,37.80157388135727
240,65.84294866076225,37.90799105357207
241,65.45952778964778,38.056002004280636
242,65.24562863627672,38.00625296615173
243,65.13062228289238,38.03563409509852
244,64.52557423464101,38.60996793971606
245,62.738938594465786,38.68567387233274
246,62.637694784917436,37.40670402653591
247,62.59735392234767,38.080991599164044
248,62.255100100832315,37.82867664475164
249,60.11419678524734,37.503272519418466
250,61.92301291422725,38.3079831963441
251,59.82510049459889,37.3187722360176
252,61.968543068032666,40.961562777673144
253,62.425033758977186,36.28530480656228
254,60.161862244886116,37.24312725460116
255,60.025996818416,37.23242810807603
258,59.157105091807445,37.52390992095915
259,58.95708735292761,37.56792124869216
260,58.745629076401094,37.701008941855925
261,58.62672020056467,37.738114729133144
262,58.45631779061255,37.69201932858728
263,57.94779795325692,37.51005500470438
264,57.9292790536862,37.39134287016806
265,57.698417308739046,37.31377194059434
266,57.559189740352586,37.1046065270958
267,57.444391737582826,37.07529339321794
