0,4,217.04,185.81
1,4,217.39,185.64
2,4,218.81,186.58
3,4,219.24,186.76
4,4,219.92,187.18
5,4,220.62,187.95
6,4,221.42,188.01
7,4,222.45,187.44
8,4,223.40,186.93
9,4,223.71,186.73
10,4,223.78,186.61
11,4,223.64,186.43
12,4,223.25,186.33
13,4,223.00,186.29
14,4,222.60,185.26
15,4,222.42,184.88
16,4,222.20,184.12
17,4,221.81,182.70
18,4,221.85,181.81
19,4,222.20,180.97
20,4,222.69,179.56
21,4,222.84,179.00
22,4,223.75,178.48
23,4,224.84,178.64
24,4,225.85,179.80
25,4,227.22,180.15
26,4,230.07,178.10
27,4,231.13,177.25
28,4,231.68,176.46
29,4,232.62,175.44
30,4,232.96,174.95
31,4,233.11,174.56
32,4,234.00,174.54
33,4,234.25,174.54
34,4,234.17,174.61
35,4,235.40,174.41
36,4,236.50,174.98
37,4,238.29,175.31
38,4,241.01,174.48
39,4,242.06,174.13
40,4,244.40,174.14
41,4,246.48,173.92
42,4,247.85,173.82
43,4,248.65,173.97
44,4,249.54,173.97
45,4,249.83,173.92
46,4,250.89,173.91
47,4,252.42,173.83
48,4,253.13,173.86
49,4,254.34,173.59
50,4,256.39,173.42
51,4,257.10,173.31
52,4,257.66,172.96
53,4,258.50,171.75
54,4,259.80,170.61
55,4,256.27,167.80
56,4,254.68,164.87
57,4,253.82,164.03
58,4,253.18,160.28
59,4,253.66,159.03
60,4,253.35,158.11
61,4,250.94,157.63
62,4,248.97,157.42
63,4,248.26,157.33
64,4,247.66,157.95
65,4,247.31,157.93
66,4,246.27,158.30
67,4,244.96,158.61
68,4,243.61,158.72
69,4,243.12,158.92
70,4,242.41,159.01
71,4,241.68,159.88
72,4,241.30,160.03
73,4,240.86,161.63
74,4,239.88,162.45
75,4,239.26,162.72
76,4,239.00,163.33
77,4,238.50,163.90
78,4,238.47,164.64
79,4,238.61,165.04
80,4,238.78,165.36
81,4,238.90,165.46
82,4,239.20,165.69
83,4,239.26,165.63
84,4,239.39,165.74
85,4,239.67,165.55
86,4,240.29,165.69
87,4,240.53,165.75
88,4,240.84,165.83
89,4,241.56,166.07
90,4,242.10,166.47
91,4,242.33,167.03
92,4,241.71,168.21
93,4,241.47,168.67
94,4,241.62,169.13
95,4,242.01,170.09
96,4,242.53,170.48
97,4,242.93,171.02
98,4,243.47,172.03
99,4,243.69,172.41
100,4,243.73,172.71
101,4,243.91,172.93
102,4,244.12,173.13
103,4,243.91,173.41
104,4,243.63,175.19
105,4,243.55,175.87
106,4,243.26,176.11
107,4,242.42,175.60
108,4,241.84,175.33
109,4,241.58,175.12
110,4,241.84,175.00
111,4,241.91,174.94
112,4,242.05,174.90
113,4,242.01,174.88
114,4,241.87,175.08
115,4,242.21,175.50
116,4,242.62,175.94
117,4,242.76,176.13
118,4,242.34,176.25
119,4,241.60,176.37
120,4,239.62,176.56
121,4,239.78,176.53
122,4,238.62,176.26
123,4,238.18,176.16
124,4,236.76,176.13
125,4,235.52,176.25
126,4,234.66,176.21
127,4,234.09,176.24
128,4,232.43,176.02
129,4,231.83,175.90
130,4,230.46,175.74
131,4,228.59,176.13
132,4,226.79,176.30
133,4,224.91,176.01
134,4,222.72,176.55
135,4,221.91,176.74
136,4,221.44,176.99
137,4,220.48,177.66
138,4,219.90,178.75
139,4,219.33,179.42
140,4,218.54,179.95
141,4,218.28,180.13
142,4,217.18,179.36
143,4,215.75,179.81
144,4,213.71,181.65
145,4,213.20,179.66
146,4,212.60,174.85
147,4,212.45,172.83
148,4,212.07,175.41
149,4,211.39,175.00
150,4,210.72,177.12
151,4,210.09,179.22
152,4,206.59,177.23
153,4,205.28,176.52
154,4,203.90,176.29
155,4,202.61,176.44
156,4,201.03,176.37
157,4,199.74,176.95
158,4,197.63,176.76
159,4,196.91,176.68
160,4,195.97,176.67
161,4,195.00,176.20
162,4,193.98,175.88
163,4,193.55,175.91
164,4,193.20,176.01
165,4,193.12,176.05
166,4,192.81,176.06
167,4,192.57,176.21
168,4,192.36,176.32
169,4,192.16,176.27
170,4,191.72,176.13
171,4,191.58,176.06
172,4,190.84,175.89
173,4,190.10,176.11
174,4,189.44,176.34
175,4,188.72,177.43
176,4,188.05,177.52
177,4,187.83,177.56
178,4,186.32,178.52
179,4,185.15,179.15
180,4,184.04,179.16
181,4,183.25,179.24
182,4,182.60,179.24
183,4,182.37,179.22
184,4,180.98,179.58
185,4,179.85,179.64
186,4,178.53,179.51
187,4,177.47,179.58
188,4,176.28,180.07
189,4,175.86,180.25
190,4,175.47,180.59
191,4,175.53,181.49
192,4,175.38,181.91
193,4,175.74,182.65
194,4,176.08,183.46
195,4,176.23,183.75
196,4,176.27,185.44
197,4,176.30,186.85
198,4,176.25,188.73
199,4,176.35,190.46
200,4,176.55,191.86
201,4,176.63,192.37
202,4,177.21,194.73
203,4,177.61,197.38
204,4,178.02,199.46
205,4,178.39,201.55
206,4,178.77,203.21
207,4,178.90,203.77
208,4,180.12,205.78
209,4,181.59,207.82
210,4,183.31,209.06
211,4,185.13,210.14
212,4,186.94,211.16
213,4,187.65,211.49
214,4,189.86,213.12
215,4,191.05,213.19
216,4,192.06,213.74
217,4,193.26,214.68
218,4,196.08,215.40
219,4,197.07,215.65
220,4,198.12,216.95
221,4,198.79,219.43
222,4,199.92,218.42
223,4,200.53,218.18
224,4,203.45,216.85
225,4,204.49,216.31
