0,8,227.48,232.44
1,8,227.82,236.87
2,8,228.61,238.52
3,8,229.07,239.07
4,8,227.61,239.23
5,8,230.04,240.54
6,8,234.21,240.76
7,8,234.41,241.65
11,8,228.97,236.89
12,8,226.97,234.08
14,8,222.93,238.12
15,8,222.12,239.08
16,8,219.14,241.24
18,8,216.30,243.88
19,8,214.69,246.82
22,8,208.64,251.82
23,8,206.78,252.28
24,8,205.46,252.91
25,8,203.44,253.35
26,8,199.53,253.08
27,8,198.11,252.94
28,8,195.19,253.84
32,8,179.86,258.34
33,8,178.31,258.81
34,8,173.41,261.41
35,8,172.73,260.02
36,8,170.40,258.73
37,8,168.66,257.26
38,8,162.55,260.84
39,8,160.36,262.15
40,8,157.44,262.69
41,8,153.93,262.16
42,8,149.78,263.29
43,8,146.69,263.80
44,8,141.88,262.99
45,8,140.14,262.65
46,8,136.99,261.63
47,8,134.80,258.07
48,8,132.47,254.63
49,8,130.14,252.82
50,8,125.95,253.48
51,8,124.40,253.71
52,8,122.53,253.66
53,8,120.49,253.13
54,8,119.78,252.09
55,8,119.02,246.11
56,8,118.41,241.26
57,8,118.27,239.64
58,8,117.62,238.78
59,8,117.23,238.62
60,8,116.85,238.69
61,8,116.25,238.43
62,8,115.74,238.05
63,8,115.59,237.98
64,8,115.29,235.29
65,8,115.12,231.98
66,8,114.83,228.91
67,8,113.97,225.30
68,8,112.48,221.25
69,8,111.97,219.84
70,8,111.63,218.39
71,8,111.98,215.53
72,8,112.68,212.58
73,8,113.56,210.23
74,8,115.33,208.54
75,8,115.94,208.02
76,8,116.86,207.79
77,8,117.34,207.84
78,8,117.41,208.27
79,8,117.28,208.32
80,8,117.13,208.28
81,8,117.08,208.29
82,8,117.70,207.97
83,8,119.17,207.45
84,8,121.30,207.06
85,8,124.02,206.72
86,8,127.24,206.87
87,8,128.42,207.01
88,8,129.71,207.02
89,8,131.00,207.06
90,8,133.08,207.13
91,8,135.28,207.42
92,8,138.44,207.56
93,8,139.58,207.65
94,8,140.88,208.04
95,8,142.17,207.68
96,8,143.09,207.63
97,8,143.82,207.66
98,8,146.99,207.75
99,8,148.13,207.81
100,8,150.50,207.98
101,8,153.61,207.99
102,8,156.93,208.12
103,8,159.83,208.42
104,8,162.41,210.61
105,8,163.34,211.40
106,8,164.39,212.66
107,8,165.42,214.05
108,8,166.41,214.94
109,8,168.67,215.20
110,8,172.46,216.17
111,8,173.83,216.53
112,8,175.37,217.73
113,8,177.02,218.40
114,8,177.95,218.76
115,8,178.21,218.97
116,8,178.63,218.97
117,8,178.73,218.94
118,8,178.56,219.04
119,8,178.16,219.09
120,8,177.77,219.05
121,8,177.41,218.69
122,8,177.47,217.78
123,8,177.46,217.47
124,8,177.38,216.84
125,8,177.42,216.51
126,8,177.72,216.36
127,8,179.28,216.36
128,8,182.19,216.32
129,8,183.31,216.30
130,8,185.83,216.28
131,8,187.99,217.04
132,8,189.54,216.01
133,8,190.74,217.78
136,8,194.51,217.84
137,8,195.53,217.44
138,8,197.44,218.49
139,8,198.53,220.60
140,8,203.67,219.82
141,8,205.36,219.47
142,8,204.01,221.87
143,8,203.59,222.46
144,8,206.44,222.88
145,8,210.08,222.75
146,8,217.74,224.24
147,8,220.75,224.57
148,8,223.29,224.70
149,8,226.30,224.81
150,8,227.66,224.23
151,8,229.92,224.82
152,8,237.66,224.49
153,8,240.87,224.33
154,8,246.85,223.87
155,8,251.89,228.13
156,8,254.18,229.05
157,8,256.36,227.91
158,8,261.32,219.05
159,8,262.94,215.66
160,8,265.73,214.98
161,8,267.16,216.62
162,8,267.90,217.90
163,8,271.62,221.67
164,8,278.72,220.03
165,8,281.51,219.34
166,8,283.66,219.12
167,8,286.66,219.22
168,8,288.77,219.15
169,8,291.44,219.17
170,8,292.94,218.79
171,8,293.38,218.64
172,8,292.19,218.30
173,8,292.81,217.93
174,8,292.88,218.20
175,8,292.87,217.87
176,8,293.22,217.27
177,8,293.34,216.90
178,8,292.44,217.70
179,8,290.81,218.73
180,8,290.12,218.60
181,8,289.69,217.98
182,8,288.92,217.33
183,8,288.63,216.98
184,8,287.62,216.59
185,8,286.92,216.66
186,8,285.63,216.70
187,8,283.69,217.53
188,8,280.38,217.55
189,8,279.10,217.16
190,8,276.13,218.83
191,8,275.31,220.04
192,8,273.89,221.15
193,8,272.50,222.50
194,8,271.08,223.63
195,8,270.58,224.05
196,8,270.19,226.22
197,8,270.00,228.07
198,8,269.74,229.80
199,8,268.83,231.20
200,8,268.70,232.55
201,8,268.70,233.03
202,8,267.78,235.14
203,8,266.91,237.14
204,8,266.04,238.79
205,8,265.75,240.39
206,8,265.51,241.77
207,8,265.44,242.25
208,8,266.00,244.00
209,8,266.26,245.18
210,8,266.67,245.99
211,8,266.88,246.50
212,8,267.11,246.39
213,8,267.21,246.26
214,8,267.10,246.60
215,8,267.38,247.05
216,8,267.75,248.42
217,8,268.04,248.31
218,8,271.14,249.19
219,8,272.31,249.82
220,8,270.00,249.19
221,8,268.89,249.29
222,8,268.38,248.74
223,8,268.05,248.20
224,8,268.05,247.66
225,8,268.07,247.59
226,8,267.95,247.40
227,8,268.14,246.41
228,8,268.34,245.94
229,8,268.48,245.18
230,8,269.29,244.66
231,8,269.57,244.50
232,8,270.12,244.47
233,8,270.53,244.62
234,8,270.85,244.89
235,8,270.98,244.98
236,8,271.87,244.59
237,8,272.18,244.50
238,8,271.76,244.39
