0,5,222.02,138.40,24.78,51.89,0.87,-1,-1,-1
1,5,222.96,140.37,23.92,50.03,0.84,-1,-1,-1
2,5,223.82,137.47,25.29,53.28,0.90,-1,-1,-1
3,5,224.21,136.71,25.46,54.13,0.91,-1,-1,-1
4,5,224.79,135.96,25.45,54.73,0.89,-1,-1,-1
5,5,225.60,135.15,25.02,54.54,0.88,-1,-1,-1
6,5,226.58,135.08,24.04,53.06,0.86,-1,-1,-1
7,5,227.61,133.67,23.05,51.61,0.80,-1,-1,-1
8,5,229.42,131.90,22.14,50.58,0.84,-1,-1,-1
9,5,230.17,131.29,21.53,50.20,0.84,-1,-1,-1
10,5,230.83,130.39,21.26,50.84,0.80,-1,-1,-1
11,5,232.74,131.25,19.87,48.96,0.80,-1,-1,-1
12,5,233.88,127.79,20.36,51.72,0.80,-1,-1,-1
13,5,235.67,127.50,19.91,51.58,0.78,-1,-1,-1
14,5,237.82,127.70,18.88,49.04,0.82,-1,-1,-1
15,5,238.48,127.27,18.69,48.71,0.82,-1,-1,-1
16,5,238.96,126.95,18.42,48.43,0.83,-1,-1,-1
17,5,240.30,127.58,17.02,44.88,0.84,-1,-1,-1
18,5,240.92,127.70,16.69,44.58,0.85,-1,-1,-1
19,5,241.26,126.37,16.55,45.01,0.87,-1,-1,-1
20,5,241.44,124.09,16.86,46.76,0.78,-1,-1,-1
21,5,241.61,123.15,16.79,47.40,0.79,-1,-1,-1
22,5,241.06,117.78,17.95,52.29,0.74,-1,-1,-1
23,5,240.56,112.45,19.05,57.65,0.74,-1,-1,-1
24,5,242.46,117.97,16.20,50.06,0.77,-1,-1,-1
25,5,243.68,119.44,14.71,46.07,0.69,-1,-1,-1
26,5,243.51,119.24,14.05,42.20,0.86,-1,-1,-1
27,5,243.28,119.19,14.10,40.82,0.87,-1,-1,-1
28,5,243.11,119.94,14.21,39.57,0.86,-1,-1,-1
29,5,243.04,119.48,14.77,39.61,0.90,-1,-1,-1
30,5,243.00,119.33,15.17,39.24,0.91,-1,-1,-1
31,5,243.31,119.22,15.40,38.76,0.87,-1,-1,-1
32,5,245.27,118.74,15.18,38.62,0.75,-1,-1,-1
33,5,246.02,118.52,15.03,38.65,0.75,-1,-1,-1
34,5,246.40,117.81,15.09,39.39,0.73,-1,-1,-1
35,5,246.83,117.56,15.10,39.61,0.83,-1,-1,-1
36,5,247.00,117.29,15.27,39.80,0.81,-1,-1,-1
37,5,247.21,116.62,15.51,40.41,0.78,-1,-1,-1
38,5,247.77,117.75,15.22,39.50,0.63,-1,-1,-1
39,5,247.93,118.17,15.15,39.19,0.63,-1,-1,-1
40,5,247.80,112.86,16.63,43.44,0.37,-1,-1,-1
56,5,249.88,88.92,18.90,48.75,0.64,-1,-1,-1
57,5,249.90,88.28,19.11,49.09,0.65,-1,-1,-1
58,5,250.45,87.79,18.96,49.59,0.72,-1,-1,-1
59,5,251.22,87.71,18.02,47.95,0.59,-1,-1,-1
60,5,251.87,87.89,17.31,46.32,0.78,-1,-1,-1
61,5,252.34,88.74,16.89,45.03,0.71,-1,-1,-1
62,5,251.96,90.25,16.35,43.31,0.60,-1,-1,-1
63,5,251.55,90.20,16.42,43.35,0.68,-1,-1,-1
64,5,251.19,90.26,16.88,43.70,0.68,-1,-1,-1
65,5,250.81,90.45,17.05,43.62,0.57,-1,-1,-1
66,5,250.74,90.60,17.00,43.26,0.37,-1,-1,-1
68,5,251.44,91.36,17.36,43.51,0.78,-1,-1,-1
69,5,251.45,91.58,17.63,43.63,0.76,-1,-1,-1
70,5,251.68,92.42,17.63,43.02,0.70,-1,-1,-1
71,5,251.43,91.80,17.67,42.91,0.81,-1,-1,-1
72,5,251.13,91.51,17.79,43.06,0.70,-1,-1,-1
89,5,247.78,89.46,20.44,48.02,0.84,-1,-1,-1
90,5,247.58,89.30,21.04,48.31,0.85,-1,-1,-1
91,5,246.77,88.98,21.80,48.67,0.78,-1,-1,-1
92,5,245.39,89.11,21.84,48.55,0.85,-1,-1,-1
93,5,244.87,89.29,21.84,48.37,0.85,-1,-1,-1
94,5,243.53,88.93,22.01,48.91,0.82,-1,-1,-1
95,5,241.98,88.62,22.04,49.45,0.80,-1,-1,-1
96,5,240.85,89.31,21.41,48.62,0.34,-1,-1,-1
97,5,239.29,89.28,20.99,48.85,0.80,-1,-1,-1
98,5,238.13,88.80,20.72,49.00,0.80,-1,-1,-1
99,5,237.86,88.73,20.36,48.81,0.81,-1,-1,-1
100,5,237.61,89.45,19.91,47.95,0.59,-1,-1,-1
101,5,237.26,89.65,19.77,47.64,0.83,-1,-1,-1
102,5,236.99,89.35,19.87,47.98,0.68,-1,-1,-1
103,5,236.34,89.51,19.90,48.00,0.80,-1,-1,-1
104,5,234.60,91.15,19.50,48.02,0.13,-1,-1,-1
105,5,234.11,91.85,19.08,47.89,0.19,-1,-1,-1
