0,5,234.41,190.29
1,5,234.92,190.40
2,5,236.47,190.75
3,5,236.94,190.84
4,5,237.51,190.69
5,5,238.11,189.69
6,5,238.60,188.14
7,5,239.14,185.28
8,5,240.49,182.48
9,5,240.94,181.49
10,5,241.46,181.23
11,5,242.68,180.21
12,5,244.06,179.51
13,5,245.62,179.08
14,5,247.26,176.74
15,5,247.82,175.98
16,5,248.17,175.38
17,5,248.81,172.46
18,5,249.26,172.28
19,5,249.53,171.38
20,5,249.87,170.85
21,5,250.01,170.55
22,5,250.03,170.07
23,5,250.09,170.10
24,5,250.56,168.03
25,5,251.03,165.51
26,5,250.53,161.44
27,5,250.33,160.01
28,5,250.22,159.51
29,5,250.42,159.09
30,5,250.59,158.57
31,5,251.01,157.98
32,5,252.86,157.36
33,5,253.53,157.17
34,5,253.94,157.20
35,5,254.38,157.17
36,5,254.63,157.09
37,5,254.97,157.03
38,5,255.38,157.25
39,5,255.50,157.36
40,5,256.12,156.30
56,5,259.33,137.67
57,5,259.45,137.37
58,5,259.93,137.38
59,5,260.23,135.66
60,5,260.52,134.21
61,5,260.79,133.77
62,5,260.13,133.56
63,5,259.76,133.55
64,5,259.63,133.96
65,5,259.33,134.07
66,5,259.24,133.86
68,5,260.12,134.87
69,5,260.26,135.21
70,5,260.50,135.44
71,5,260.26,134.71
72,5,260.02,134.57
89,5,258.00,137.48
90,5,258.10,137.61
91,5,257.67,137.65
92,5,256.31,137.66
93,5,255.79,137.66
94,5,254.53,137.84
95,5,253.00,138.07
96,5,251.56,137.93
97,5,249.78,138.13
98,5,248.49,137.80
99,5,248.04,137.54
100,5,247.57,137.40
101,5,247.14,137.29
102,5,246.93,137.33
103,5,246.29,137.51
104,5,244.35,139.17
105,5,243.65,139.74
