0,8,218.58,184.10,17.79,48.34,0.65,-1,-1,-1
1,8,217.91,182.91,19.82,53.96,0.77,-1,-1,-1
2,8,218.40,182.71,20.42,55.81,0.77,-1,-1,-1
3,8,218.79,182.68,20.56,56.39,0.77,-1,-1,-1
4,8,216.40,176.97,22.41,62.26,0.68,-1,-1,-1
5,8,219.33,181.29,21.42,59.25,0.71,-1,-1,-1
6,8,223.86,185.41,20.69,55.35,0.62,-1,-1,-1
7,8,223.81,186.38,21.21,55.27,0.71,-1,-1,-1
11,8,219.09,188.30,19.76,48.59,0.81,-1,-1,-1
12,8,217.14,188.42,19.66,45.66,0.88,-1,-1,-1
14,8,212.18,189.38,21.50,48.74,0.52,-1,-1,-1
15,8,210.95,189.46,22.34,49.62,0.56,-1,-1,-1
16,8,207.71,190.01,22.86,51.23,0.33,-1,-1,-1
18,8,204.49,191.18,23.62,52.70,0.76,-1,-1,-1
19,8,202.38,191.78,24.63,55.04,0.77,-1,-1,-1
22,8,195.92,194.34,25.44,57.48,0.56,-1,-1,-1
23,8,194.07,195.62,25.43,56.66,0.78,-1,-1,-1
24,8,192.46,196.86,26.00,56.05,0.87,-1,-1,-1
25,8,189.99,197.72,26.90,55.63,0.84,-1,-1,-1
26,8,185.71,197.63,27.63,55.45,0.85,-1,-1,-1
27,8,183.96,197.59,28.30,55.35,0.85,-1,-1,-1
28,8,180.63,197.48,29.13,56.36,0.86,-1,-1,-1
32,8,164.96,198.70,29.80,59.64,0.82,-1,-1,-1
33,8,163.74,198.75,29.13,60.06,0.82,-1,-1,-1
34,8,158.62,198.94,29.57,62.47,0.76,-1,-1,-1
35,8,158.30,198.95,28.86,61.07,0.85,-1,-1,-1
36,8,155.94,198.68,28.92,60.05,0.86,-1,-1,-1
37,8,154.06,198.52,29.20,58.74,0.83,-1,-1,-1
38,8,147.14,199.31,30.82,61.53,0.90,-1,-1,-1
39,8,144.59,199.60,31.54,62.55,0.90,-1,-1,-1
40,8,141.97,200.07,30.95,62.62,0.88,-1,-1,-1
41,8,139.18,200.57,29.49,61.59,0.87,-1,-1,-1
42,8,135.24,200.27,29.09,63.02,0.90,-1,-1,-1
43,8,132.19,199.30,28.99,64.50,0.91,-1,-1,-1
44,8,127.22,196.81,29.33,66.18,0.88,-1,-1,-1
45,8,125.52,195.79,29.25,66.86,0.88,-1,-1,-1
46,8,122.29,194.46,29.40,67.17,0.90,-1,-1,-1
47,8,120.27,191.22,29.06,66.85,0.92,-1,-1,-1
48,8,117.90,186.99,29.15,67.64,0.91,-1,-1,-1
49,8,115.49,183.94,29.30,68.88,0.91,-1,-1,-1
50,8,110.48,179.03,30.94,74.45,0.92,-1,-1,-1
51,8,108.84,177.19,31.12,76.52,0.92,-1,-1,-1
52,8,106.98,175.79,31.10,77.87,0.92,-1,-1,-1
53,8,105.41,176.98,30.16,76.15,0.92,-1,-1,-1
54,8,105.24,178.00,29.08,74.09,0.92,-1,-1,-1
55,8,105.76,179.18,26.52,66.93,0.93,-1,-1,-1
56,8,105.96,179.11,24.89,62.15,0.94,-1,-1,-1
57,8,106.03,179.13,24.47,60.51,0.94,-1,-1,-1
58,8,105.46,178.78,24.32,60.00,0.94,-1,-1,-1
59,8,105.08,178.25,24.31,60.37,0.94,-1,-1,-1
60,8,104.64,177.39,24.42,61.30,0.94,-1,-1,-1
61,8,103.78,174.43,24.95,64.00,0.93,-1,-1,-1
62,8,103.14,172.01,25.20,66.04,0.93,-1,-1,-1
63,8,103.09,171.12,25.00,66.86,0.93,-1,-1,-1
64,8,103.23,169.70,24.12,65.59,0.93,-1,-1,-1
65,8,103.59,168.49,23.07,63.49,0.92,-1,-1,-1
66,8,103.72,167.38,22.23,61.53,0.91,-1,-1,-1
67,8,103.09,165.91,21.76,59.39,0.93,-1,-1,-1
68,8,101.66,164.06,21.64,57.19,0.94,-1,-1,-1
