0,7,216.48,199.59,31.42,39.06,0.75,-1,-1,-1
1,7,216.65,200.21,37.86,47.49,0.63,-1,-1,-1
2,7,215.99,201.19,38.71,49.22,0.79,-1,-1,-1
3,7,216.13,201.54,38.42,49.70,0.80,-1,-1,-1
5,7,213.91,202.08,36.94,49.26,0.76,-1,-1,-1
6,7,212.60,201.86,35.97,49.58,0.77,-1,-1,-1
7,7,209.98,195.01,39.36,56.18,0.67,-1,-1,-1
8,7,207.03,190.70,40.78,60.45,0.73,-1,-1,-1
9,7,206.30,188.87,40.41,62.27,0.75,-1,-1,-1
10,7,208.55,198.64,34.70,55.16,0.80,-1,-1,-1
11,7,207.67,201.41,33.63,55.05,0.81,-1,-1,-1
12,7,207.29,203.64,33.27,56.32,0.80,-1,-1,-1
13,7,201.37,193.32,39.82,70.00,0.66,-1,-1,-1
14,7,202.68,204.96,34.24,60.68,0.87,-1,-1,-1
15,7,202.18,210.37,31.77,56.15,0.89,-1,-1,-1
16,7,204.06,213.48,30.07,53.93,0.94,-1,-1,-1
17,7,203.91,215.09,29.34,52.85,0.94,-1,-1,-1
18,7,202.44,215.84,29.56,53.23,0.95,-1,-1,-1
19,7,200.10,216.14,30.41,54.30,0.94,-1,-1,-1
20,7,195.92,216.28,31.97,56.34,0.94,-1,-1,-1
21,7,194.25,216.30,32.81,57.14,0.94,-1,-1,-1
22,7,191.51,216.18,33.72,58.16,0.91,-1,-1,-1
23,7,187.26,216.21,33.76,58.47,0.89,-1,-1,-1
24,7,183.74,216.34,33.42,58.66,0.88,-1,-1,-1
25,7,178.49,215.89,33.04,59.56,0.82,-1,-1,-1
26,7,172.20,216.17,32.74,59.97,0.87,-1,-1,-1
27,7,169.96,216.28,32.31,60.02,0.87,-1,-1,-1
28,7,167.59,215.90,32.51,60.69,0.91,-1,-1,-1
29,7,162.72,204.18,37.68,71.69,0.84,-1,-1,-1
30,7,161.03,206.76,36.18,68.72,0.84,-1,-1,-1
31,7,159.16,210.79,33.76,62.84,0.83,-1,-1,-1
32,7,152.72,213.48,33.42,61.73,0.88,-1,-1,-1
33,7,150.41,214.44,33.43,61.36,0.88,-1,-1,-1
34,7,149.11,215.25,33.53,60.79,0.82,-1,-1,-1
35,7,145.79,215.59,33.77,61.04,0.84,-1,-1,-1
36,7,139.02,215.60,33.88,62.00,0.86,-1,-1,-1
37,7,134.97,215.03,34.11,63.09,0.86,-1,-1,-1
38,7,128.61,213.15,34.76,64.84,0.89,-1,-1,-1
39,7,126.38,212.44,34.75,65.31,0.89,-1,-1,-1
40,7,125.08,211.17,33.00,61.96,0.86,-1,-1,-1
41,7,121.51,210.16,31.73,60.17,0.89,-1,-1,-1
42,7,116.42,209.20,32.23,62.45,0.80,-1,-1,-1
43,7,112.80,208.44,30.97,61.60,0.85,-1,-1,-1
44,7,106.27,206.29,31.06,62.91,0.88,-1,-1,-1
45,7,104.09,205.51,30.78,63.40,0.88,-1,-1,-1
46,7,100.31,204.22,30.97,64.49,0.89,-1,-1,-1
47,7,97.66,202.35,31.46,66.06,0.91,-1,-1,-1
48,7,96.23,200.80,31.65,66.90,0.89,-1,-1,-1
49,7,95.06,199.57,30.79,65.05,0.93,-1,-1,-1
50,7,89.59,198.00,28.31,59.71,0.90,-1,-1,-1
51,7,87.70,197.46,27.39,57.67,0.90,-1,-1,-1
52,7,86.66,197.09,27.40,57.43,0.87,-1,-1,-1
53,7,84.87,196.40,27.43,57.85,0.91,-1,-1,-1
54,7,83.04,195.73,27.19,58.71,0.89,-1,-1,-1
55,7,78.57,194.03,27.09,59.53,0.85,-1,-1,-1
56,7,77.92,192.16,27.36,60.78,0.89,-1,-1,-1
57,7,77.85,191.47,27.30,61.26,0.89,-1,-1,-1
58,7,76.69,190.42,27.52,61.75,0.85,-1,-1,-1
59,7,75.52,189.25,26.67,62.00,0.81,-1,-1,-1
60,7,74.03,188.23,25.76,60.74,0.83,-1,-1,-1
61,7,74.15,187.14,23.48,53.22,0.80,-1,-1,-1
62,7,74.65,186.29,21.70,48.29,0.85,-1,-1,-1
63,7,74.82,186.05,21.36,46.79,0.85,-1,-1,-1
64,7,72.63,185.32,21.79,46.76,0.81,-1,-1,-1
65,7,69.96,184.30,22.55,48.35,0.82,-1,-1,-1
66,7,68.71,183.45,22.53,47.94,0.84,-1,-1,-1
67,7,67.46,182.50,22.94,48.32,0.86,-1,-1,-1
68,7,64.91,180.56,23.24,48.97,0.89,-1,-1,-1
69,7,63.99,179.87,23.38,49.28,0.89,-1,-1,-1
70,7,63.31,179.07,23.03,48.47,0.87,-1,-1,-1
71,7,62.15,178.77,22.91,47.88,0.88,-1,-1,-1
72,7,61.77,178.74,22.69,47.51,0.88,-1,-1,-1
73,7,61.87,178.30,22.62,47.53,0.89,-1,-1,-1
74,7,61.69,176.79,22.92,48.66,0.87,-1,-1,-1
75,7,61.78,176.26,22.92,49.07,0.87,-1,-1,-1
76,7,62.91,175.19,23.40,50.00,0.88,-1,-1,-1
77,7,62.35,173.89,23.70,51.38,0.92,-1,-1,-1
78,7,62.27,172.76,23.85,52.54,0.92,-1,-1,-1
79,7,62.40,171.81,24.08,53.92,0.92,-1,-1,-1
80,7,62.72,171.53,24.16,54.61,0.93,-1,-1,-1
81,7,62.92,171.45,24.07,54.87,0.93,-1,-1,-1
82,7,63.61,171.55,24.08,54.86,0.93,-1,-1,-1
83,7,64.01,171.95,24.29,55.08,0.94,-1,-1,-1
84,7,64.41,172.04,24.47,55.21,0.94,-1,-1,-1
85,7,64.80,172.08,24.74,55.68,0.93,-1,-1,-1
86,7,65.73,171.68,25.16,56.49,0.93,-1,-1,-1
87,7,66.04,171.55,25.35,56.77,0.93,-1,-1,-1
88,7,67.11,171.22,25.61,57.36,0.92,-1,-1,-1
89,7,68.30,170.50,25.93,58.25,0.93,-1,-1,-1
90,7,69.98,169.60,26.12,59.06,0.93,-1,-1,-1
91,7,71.73,168.67,26.37,60.15,0.93,-1,-1,-1
92,7,74.37,167.23,26.74,61.46,0.92,-1,-1,-1
93,7,75.42,166.69,26.77,61.95,0.92,-1,-1,-1
94,7,76.82,166.14,26.75,62.38,0.92,-1,-1,-1
95,7,78.29,165.70,26.87,62.82,0.92,-1,-1,-1
96,7,79.77,165.48,26.91,62.70,0.92,-1,-1,-1
97,7,81.49,165.38,26.99,62.49,0.91,-1,-1,-1
