0,7,232.19,238.65
1,7,235.58,247.70
2,7,235.34,250.41
3,7,235.34,251.24
5,7,232.38,251.34
6,7,230.58,251.44
7,7,229.66,251.19
8,7,227.42,251.15
9,7,226.50,251.14
10,7,225.90,253.80
11,7,224.48,256.46
12,7,223.92,259.96
13,7,221.28,263.32
14,7,219.80,265.64
15,7,218.06,266.52
16,7,219.09,267.41
17,7,218.58,267.94
18,7,217.22,269.07
19,7,215.31,270.44
20,7,211.90,272.62
21,7,210.66,273.44
22,7,208.37,274.34
23,7,204.14,274.68
24,7,200.45,275.00
25,7,195.01,275.45
26,7,188.57,276.14
27,7,186.12,276.30
28,7,183.84,276.59
29,7,181.56,275.87
30,7,179.12,275.48
31,7,176.04,273.63
32,7,169.43,275.21
33,7,167.12,275.80
34,7,165.88,276.04
35,7,162.67,276.63
36,7,155.96,277.60
37,7,152.03,278.12
38,7,145.99,277.99
39,7,143.75,277.75
40,7,141.58,273.13
41,7,137.38,270.33
42,7,132.53,271.65
43,7,128.28,270.04
44,7,121.80,269.20
45,7,119.48,268.91
46,7,115.80,268.71
47,7,113.39,268.41
48,7,112.06,267.70
49,7,110.45,264.62
50,7,103.75,257.71
51,7,101.40,255.13
52,7,100.36,254.52
53,7,98.59,254.25
54,7,96.64,254.44
55,7,92.11,253.56
56,7,91.60,252.94
57,7,91.50,252.73
58,7,90.45,252.17
59,7,88.85,251.25
60,7,86.91,248.97
61,7,85.89,240.36
62,7,85.50,234.58
63,7,85.50,232.84
64,7,83.52,232.08
65,7,81.23,232.65
66,7,79.97,231.39
67,7,78.93,230.82
68,7,76.53,229.53
69,7,75.68,229.15
70,7,74.83,227.54
71,7,73.61,226.65
72,7,73.12,226.25
73,7,73.18,225.83
74,7,73.15,225.45
75,7,73.24,225.33
76,7,74.61,225.19
77,7,74.20,225.27
78,7,74.20,225.30
79,7,74.44,225.73
80,7,74.80,226.14
81,7,74.95,226.32
82,7,75.65,226.41
83,7,76.16,227.03
84,7,76.64,227.25
85,7,77.17,227.76
86,7,78.31,228.17
87,7,78.72,228.32
88,7,79.91,228.58
89,7,81.27,228.75
90,7,83.04,228.66
91,7,84.92,228.82
92,7,87.74,228.69
93,7,88.81,228.64
94,7,90.19,228.52
95,7,91.73,228.52
96,7,93.22,228.18
97,7,94.98,227.87
98,7,98.06,229.32
99,7,99.16,229.81
100,7,100.60,230.87
101,7,102.92,231.05
102,7,105.94,230.47
103,7,108.04,230.95
104,7,110.58,233.79
105,7,111.49,234.85
106,7,112.89,235.16
107,7,114.61,235.52
108,7,116.54,235.78
109,7,117.53,236.03
110,7,120.53,235.79
111,7,121.59,235.68
112,7,123.74,235.68
113,7,126.53,235.61
114,7,129.72,235.51
115,7,132.69,235.00
116,7,137.31,234.89
117,7,138.96,234.84
118,7,140.90,237.33
119,7,143.12,238.70
120,7,144.84,239.39
121,7,145.53,240.06
122,7,148.25,240.26
123,7,149.19,240.32
124,7,151.30,240.13
125,7,153.84,239.87
126,7,155.44,239.91
127,7,156.90,240.04
128,7,157.64,240.05
129,7,157.83,240.05
130,7,159.09,239.84
131,7,160.07,239.76
132,7,161.41,239.06
133,7,164.32,237.57
134,7,171.30,236.83
135,7,173.84,236.54
136,7,175.83,236.53
137,7,177.61,236.36
138,7,179.65,235.92
139,7,182.37,236.34
140,7,187.47,237.21
141,7,189.31,237.52
142,7,192.56,237.69
143,7,196.69,238.06
144,7,201.91,237.90
145,7,206.07,238.72
146,7,209.56,238.56
147,7,210.78,238.48
148,7,212.90,238.25
149,7,217.55,233.64
150,7,223.35,231.58
151,7,229.26,230.62
152,7,236.62,230.43
153,7,239.16,230.39
154,7,240.35,230.39
155,7,240.51,229.30
156,7,241.94,229.10
157,7,241.92,229.03
158,7,242.90,227.72
159,7,243.22,227.24
160,7,244.38,226.97
161,7,247.79,226.77
162,7,249.62,226.46
163,7,247.68,226.74
164,7,248.34,226.79
165,7,248.48,226.69
166,7,248.05,226.40
167,7,248.01,226.68
168,7,247.33,226.76
169,7,246.79,226.79
170,7,246.09,227.15
171,7,245.81,227.28
172,7,244.27,227.67
173,7,243.27,228.00
174,7,240.50,228.71
175,7,237.78,229.12
176,7,236.16,229.07
177,7,235.57,229.07
178,7,234.47,229.18
179,7,233.79,229.30
180,7,233.07,229.39
181,7,232.14,229.31
182,7,231.37,229.51
183,7,231.10,229.53
184,7,230.07,229.58
185,7,229.31,229.55
186,7,228.54,228.62
187,7,228.28,228.14
188,7,226.95,227.86
189,7,226.46,227.74
190,7,225.33,227.57
191,7,224.64,227.67
192,7,223.99,228.63
193,7,223.22,229.39
194,7,222.73,230.49
195,7,222.56,230.87
196,7,221.72,233.50
197,7,221.24,236.35
198,7,221.04,241.59
199,7,220.50,244.70
200,7,219.59,246.98
201,7,219.29,247.77
202,7,217.53,250.46
203,7,215.98,252.70
204,7,211.28,254.63
205,7,211.28,256.29
206,7,209.72,257.91
207,7,209.23,258.45
208,7,208.84,261.37
209,7,208.09,263.81
210,7,207.51,265.66
211,7,207.44,268.69
212,7,206.91,271.63
213,7,206.74,272.68
214,7,205.30,277.01
215,7,201.10,279.94
216,7,201.83,281.90
217,7,201.62,283.57
218,7,199.36,285.36
219,7,198.53,285.96
220,7,196.94,286.45
221,7,194.95,286.98
222,7,192.63,287.49
223,7,190.25,288.12
224,7,186.33,290.69
225,7,184.90,291.63
226,7,183.57,293.14
227,7,182.52,295.31
228,7,180.56,297.42
229,7,178.44,299.72
230,7,176.23,301.84
231,7,175.53,302.57
232,7,174.32,304.01
233,7,172.46,304.88
234,7,169.28,305.74
235,7,165.41,302.21
236,7,159.26,303.35
237,7,157.05,303.70
238,7,153.89,304.28
239,7,149.72,304.83
240,7,146.61,307.16
241,7,142.71,305.33
242,7,136.41,308.40
243,7,134.15,309.45
244,7,131.06,311.22
245,7,128.50,315.18
246,7,125.77,317.43
247,7,121.34,319.72
248,7,117.22,320.78
249,7,115.73,321.12
250,7,114.11,320.80
