57,10,267.79,168.82
58,10,269.20,166.48
59,10,271.25,165.86
60,10,272.44,165.99
61,10,274.68,164.11
62,10,276.69,163.00
63,10,277.33,162.62
64,10,278.87,163.25
65,10,280.61,165.09
66,10,282.14,164.91
67,10,283.33,163.73
68,10,285.75,162.74
69,10,286.58,162.42
70,10,288.12,162.13
71,10,290.26,161.77
72,10,292.35,161.08
73,10,294.27,160.61
74,10,296.90,160.29
75,10,297.83,160.16
76,10,298.85,160.10
77,10,299.94,160.14
78,10,300.75,160.18
79,10,301.56,160.20
80,10,303.58,160.18
81,10,304.29,160.17
82,10,305.43,160.32
83,10,306.83,160.23
84,10,307.72,160.18
85,10,308.53,160.02
86,10,309.85,159.51
87,10,310.35,159.46
88,10,310.92,158.54
89,10,311.45,157.59
90,10,312.03,156.72
91,10,312.66,155.40
92,10,313.76,153.28
93,10,314.14,152.50
94,10,314.65,152.10
95,10,315.08,151.96
96,10,315.53,152.05
97,10,315.94,152.09
98,10,316.63,152.05
99,10,316.88,152.06
100,10,317.02,152.06
101,10,316.99,152.12
102,10,317.00,152.19
103,10,317.06,152.21
104,10,317.23,152.17
105,10,317.27,152.15
106,10,317.18,152.11
107,10,317.33,152.20
108,10,317.35,152.29
109,10,317.31,152.32
110,10,317.24,152.01
111,10,317.21,151.88
112,10,317.12,151.90
113,10,316.93,151.79
114,10,316.88,151.79
115,10,316.74,151.35
116,10,316.35,150.86
117,10,316.22,150.68
118,10,316.11,150.63
119,10,315.95,150.05
120,10,315.87,149.77
121,10,315.71,149.65
122,10,315.22,149.08
123,10,315.03,149.09
124,10,314.73,149.15
125,10,314.40,149.25
126,10,314.00,149.12
127,10,313.56,149.22
128,10,312.90,148.72
129,10,312.65,148.54
130,10,312.37,148.62
131,10,312.01,148.66
132,10,311.60,148.83
133,10,311.09,148.86
134,10,310.17,148.91
135,10,309.84,148.98
136,10,309.31,149.50
137,10,308.84,148.94
138,10,308.30,149.07
139,10,307.64,148.41
140,10,306.57,147.61
141,10,306.18,147.34
142,10,305.60,147.64
143,10,305.00,148.71
144,10,304.31,148.82
145,10,303.38,148.37
146,10,301.87,148.53
147,10,301.32,148.55
148,10,300.58,147.56
149,10,299.89,148.44
150,10,299.69,149.23
151,10,299.72,149.76
152,10,299.27,150.53
153,10,299.14,150.79
154,10,298.59,150.79
155,10,298.31,150.80
156,10,298.21,150.96
157,10,297.96,151.07
158,10,296.93,151.83
159,10,296.57,151.88
160,10,295.90,152.26
161,10,294.86,153.26
162,10,293.89,154.23
163,10,292.87,154.31
164,10,291.42,156.70
165,10,290.88,158.40
166,10,290.33,161.03
167,10,289.88,161.04
168,10,289.76,162.47
169,10,289.76,163.38
170,10,290.00,165.81
171,10,290.11,166.19
172,10,290.19,166.24
173,10,290.38,167.87
174,10,290.62,169.21
175,10,290.80,170.24
176,10,291.19,172.55
177,10,291.34,173.44
178,10,291.33,174.08
179,10,291.61,174.44
180,10,291.72,174.89
181,10,291.71,174.83
182,10,291.52,174.85
183,10,291.45,174.85
184,10,291.34,176.03
185,10,291.25,176.17
186,10,291.23,178.18
187,10,291.68,178.74
188,10,291.72,179.54
189,10,291.75,179.94
190,10,292.35,181.07
191,10,291.81,181.28
192,10,291.94,182.33
