0,6,213.27,172.26,18.21,55.32,0.84,-1,-1,-1
1,6,213.56,172.05,17.02,51.48,0.82,-1,-1,-1
2,6,211.92,171.72,16.80,50.78,0.64,-1,-1,-1
3,6,211.97,171.86,16.54,49.98,0.65,-1,-1,-1
4,6,213.26,170.07,19.04,58.17,0.41,-1,-1,-1
5,6,213.02,170.07,18.75,58.16,0.77,-1,-1,-1
6,6,212.56,169.74,18.44,56.13,0.78,-1,-1,-1
7,6,212.03,169.26,18.33,55.14,0.85,-1,-1,-1
8,6,211.92,168.07,18.52,55.19,0.84,-1,-1,-1
9,6,211.86,167.72,18.66,55.15,0.85,-1,-1,-1
10,6,213.26,167.66,18.48,53.00,0.85,-1,-1,-1
11,6,214.33,166.86,18.18,50.91,0.83,-1,-1,-1
12,6,214.87,166.89,18.21,49.55,0.87,-1,-1,-1
13,6,215.78,167.46,18.51,49.36,0.87,-1,-1,-1
14,6,216.83,168.61,18.49,48.06,0.83,-1,-1,-1
15,6,217.05,169.07,18.76,47.67,0.84,-1,-1,-1
16,6,216.80,168.90,18.96,47.60,0.81,-1,-1,-1
17,6,216.24,168.47,20.00,49.74,0.78,-1,-1,-1
18,6,215.65,168.71,20.52,50.81,0.76,-1,-1,-1
19,6,216.18,168.75,20.56,51.01,0.81,-1,-1,-1
20,6,217.39,168.36,20.49,50.74,0.88,-1,-1,-1
21,6,217.82,168.21,20.50,50.66,0.88,-1,-1,-1
22,6,218.17,168.03,20.22,50.01,0.85,-1,-1,-1
23,6,216.64,167.37,20.77,50.67,0.87,-1,-1,-1
24,6,216.69,166.54,21.08,51.37,0.85,-1,-1,-1
25,6,217.26,166.12,21.05,51.79,0.87,-1,-1,-1
26,6,218.20,165.36,20.94,52.34,0.90,-1,-1,-1
27,6,218.63,165.11,20.71,52.53,0.90,-1,-1,-1
28,6,219.19,164.88,20.33,52.11,0.90,-1,-1,-1
29,6,219.66,165.13,20.18,51.96,0.91,-1,-1,-1
30,6,219.99,165.61,20.00,51.63,0.91,-1,-1,-1
31,6,220.38,166.51,19.68,50.87,0.91,-1,-1,-1
32,6,220.62,167.48,19.32,49.88,0.92,-1,-1,-1
33,6,220.69,167.85,19.20,49.51,0.92,-1,-1,-1
34,6,220.76,168.24,19.06,49.11,0.91,-1,-1,-1
35,6,220.71,168.31,19.13,49.21,0.92,-1,-1,-1
36,6,220.55,168.34,19.23,49.29,0.91,-1,-1,-1
37,6,220.31,168.38,19.37,49.35,0.90,-1,-1,-1
38,6,220.16,168.21,19.63,49.69,0.91,-1,-1,-1
39,6,220.11,168.18,19.76,49.77,0.91,-1,-1,-1
40,6,219.99,167.92,20.01,50.10,0.91,-1,-1,-1
41,6,220.01,167.74,20.21,50.40,0.92,-1,-1,-1
42,6,219.86,167.36,20.54,50.92,0.91,-1,-1,-1
43,6,219.81,167.07,20.81,51.30,0.92,-1,-1,-1
44,6,219.56,166.26,21.25,52.37,0.91,-1,-1,-1
45,6,219.46,165.95,21.42,52.78,0.91,-1,-1,-1
46,6,219.27,165.43,21.71,53.39,0.92,-1,-1,-1
47,6,218.99,164.53,22.04,54.26,0.92,-1,-1,-1
48,6,218.66,163.16,22.57,55.62,0.92,-1,-1,-1
49,6,217.93,161.89,23.14,56.93,0.90,-1,-1,-1
50,6,215.14,159.49,23.83,57.48,0.93,-1,-1,-1
51,6,213.96,158.57,24.33,57.67,0.93,-1,-1,-1
52,6,212.97,157.56,24.75,58.13,0.93,-1,-1,-1
53,6,211.86,156.04,25.05,58.46,0.94,-1,-1,-1
54,6,210.76,154.46,25.18,58.81,0.94,-1,-1,-1
55,6,208.77,152.39,25.06,59.56,0.92,-1,-1,-1
56,6,207.85,151.24,24.75,59.80,0.93,-1,-1,-1
57,6,207.65,150.82,24.40,59.86,0.93,-1,-1,-1
58,6,207.91,150.39,23.67,59.08,0.93,-1,-1,-1
59,6,208.34,150.15,22.92,58.35,0.93,-1,-1,-1
60,6,208.83,150.07,22.20,57.98,0.92,-1,-1,-1
61,6,208.66,150.18,21.39,57.72,0.93,-1,-1,-1
62,6,208.84,150.35,20.69,57.45,0.93,-1,-1,-1
63,6,209.09,150.44,20.11,57.35,0.93,-1,-1,-1
64,6,208.94,150.82,19.65,57.42,0.92,-1,-1,-1
65,6,208.58,151.07,19.32,57.56,0.91,-1,-1,-1
66,6,208.20,151.30,18.98,57.25,0.92,-1,-1,-1
67,6,207.78,151.45,18.79,57.31,0.91,-1,-1,-1
68,6,207.12,151.36,18.60,57.20,0.91,-1,-1,-1
69,6,206.92,151.34,18.46,57.18,0.91,-1,-1,-1
70,6,206.63,151.05,18.57,57.93,0.90,-1,-1,-1
71,6,206.64,150.68,18.62,58.32,0.90,-1,-1,-1
72,6,207.00,150.40,18.70,58.64,0.89,-1,-1,-1
73,6,207.30,149.99,18.66,58.78,0.90,-1,-1,-1
74,6,207.73,149.58,18.38,58.22,0.86,-1,-1,-1
75,6,207.86,149.44,18.30,58.27,0.86,-1,-1,-1
76,6,208.31,149.24,17.97,57.11,0.87,-1,-1,-1
77,6,208.39,148.72,17.53,55.78,0.87,-1,-1,-1
78,6,207.43,148.19,18.42,59.23,0.87,-1,-1,-1
79,6,207.58,147.97,18.60,60.78,0.89,-1,-1,-1
80,6,207.50,147.90,18.67,62.50,0.88,-1,-1,-1
81,6,207.62,147.89,18.47,63.22,0.88,-1,-1,-1
82,6,207.90,147.78,18.00,62.98,0.88,-1,-1,-1
83,6,208.10,147.84,17.51,62.46,0.87,-1,-1,-1
84,6,208.21,147.91,17.16,62.30,0.87,-1,-1,-1
85,6,208.02,147.90,16.97,62.08,0.86,-1,-1,-1
86,6,209.00,148.11,16.81,61.75,0.87,-1,-1,-1
87,6,209.38,148.20,16.71,61.63,0.87,-1,-1,-1
88,6,210.02,148.31,16.79,61.33,0.87,-1,-1,-1
89,6,209.76,148.99,17.32,61.61,0.69,-1,-1,-1
90,6,208.86,148.82,18.03,62.34,0.85,-1,-1,-1
91,6,208.13,148.67,18.42,61.78,0.87,-1,-1,-1
92,6,207.57,149.00,18.70,60.58,0.83,-1,-1,-1
93,6,207.22,149.12,19.07,59.91,0.84,-1,-1,-1
94,6,207.08,149.09,18.97,57.91,0.84,-1,-1,-1
95,6,207.34,149.17,20.42,60.51,0.78,-1,-1,-1
96,6,206.17,149.02,21.09,62.13,0.87,-1,-1,-1
97,6,205.49,148.81,21.21,62.57,0.87,-1,-1,-1
98,6,205.41,148.94,20.91,62.07,0.90,-1,-1,-1
99,6,205.41,149.00,20.73,61.87,0.90,-1,-1,-1
100,6,205.51,149.39,20.50,61.58,0.90,-1,-1,-1
101,6,205.78,150.10,20.43,61.43,0.91,-1,-1,-1
102,6,204.91,151.10,20.47,60.99,0.88,-1,-1,-1
103,6,203.79,152.05,20.73,60.33,0.90,-1,-1,-1
104,6,202.01,154.40,21.10,58.26,0.92,-1,-1,-1
105,6,201.06,155.28,21.78,57.47,0.92,-1,-1,-1
106,6,200.26,156.39,22.58,56.71,0.92,-1,-1,-1
107,6,199.61,157.51,23.36,55.74,0.93,-1,-1,-1
108,6,198.28,158.50,23.83,54.88,0.93,-1,-1,-1
109,6,197.05,159.10,24.13,54.21,0.95,-1,-1,-1
110,6,195.15,158.91,24.80,54.41,0.95,-1,-1,-1
111,6,194.31,158.82,25.38,54.50,0.95,-1,-1,-1
112,6,193.26,157.80,25.85,54.58,0.95,-1,-1,-1
113,6,192.47,156.61,26.14,54.47,0.95,-1,-1,-1
114,6,191.70,155.20,26.20,54.01,0.94,-1,-1,-1
115,6,190.86,153.45,26.38,54.20,0.94,-1,-1,-1
116,6,189.42,150.66,26.81,56.20,0.94,-1,-1,-1
117,6,189.05,149.62,26.67,56.97,0.94,-1,-1,-1
118,6,188.18,148.10,26.36,57.89,0.93,-1,-1,-1
119,6,187.75,146.78,26.01,58.69,0.93,-1,-1,-1
120,6,187.62,145.42,25.55,59.17,0.93,-1,-1,-1
121,6,187.59,144.43,24.50,57.82,0.93,-1,-1,-1
122,6,187.07,143.34,24.02,57.42,0.93,-1,-1,-1
123,6,186.97,142.96,23.70,57.33,0.93,-1,-1,-1
124,6,186.98,142.14,23.46,57.87,0.93,-1,-1,-1
125,6,186.72,141.37,23.27,58.60,0.92,-1,-1,-1
126,6,186.07,140.50,23.06,59.30,0.91,-1,-1,-1
127,6,185.17,140.02,22.81,59.63,0.91,-1,-1,-1
128,6,182.88,139.57,22.80,59.31,0.87,-1,-1,-1
129,6,181.98,139.42,22.87,59.21,0.87,-1,-1,-1
130,6,180.61,139.32,22.98,58.25,0.85,-1,-1,-1
131,6,181.55,138.71,22.71,57.88,0.89,-1,-1,-1
132,6,181.77,137.92,22.47,57.59,0.92,-1,-1,-1
133,6,181.12,137.09,21.93,56.82,0.90,-1,-1,-1
134,6,180.06,135.78,21.69,57.03,0.85,-1,-1,-1
135,6,179.78,135.33,21.37,56.97,0.85,-1,-1,-1
136,6,179.26,134.74,21.33,57.55,0.85,-1,-1,-1
137,6,178.79,134.05,20.96,56.97,0.86,-1,-1,-1
138,6,178.68,133.95,20.68,56.32,0.88,-1,-1,-1
139,6,178.30,133.94,20.63,56.10,0.89,-1,-1,-1
140,6,177.41,134.18,20.49,55.67,0.92,-1,-1,-1
141,6,177.11,134.29,20.44,55.49,0.92,-1,-1,-1
142,6,176.37,134.11,20.47,55.64,0.93,-1,-1,-1
143,6,175.91,134.03,20.49,55.71,0.92,-1,-1,-1
144,6,175.41,134.25,20.45,55.52,0.93,-1,-1,-1
145,6,174.46,133.79,20.70,56.09,0.93,-1,-1,-1
146,6,173.22,132.89,21.02,57.05,0.93,-1,-1,-1
147,6,172.77,132.54,21.14,57.47,0.93,-1,-1,-1
148,6,172.10,132.23,21.14,57.62,0.93,-1,-1,-1
149,6,170.98,131.25,21.38,58.54,0.93,-1,-1,-1
150,6,169.87,130.11,21.55,59.37,0.93,-1,-1,-1
151,6,168.83,129.04,21.67,60.01,0.93,-1,-1,-1
152,6,167.14,128.18,21.78,60.58,0.92,-1,-1,-1
153,6,166.55,127.84,21.78,60.86,0.92,-1,-1,-1
154,6,165.87,127.82,21.62,60.74,0.93,-1,-1,-1
155,6,165.45,127.78,21.52,60.87,0.93,-1,-1,-1
156,6,165.08,127.95,21.27,60.70,0.93,-1,-1,-1
157,6,164.57,128.37,20.99,60.25,0.93,-1,-1,-1
158,6,163.35,128.81,20.75,59.77,0.93,-1,-1,-1
159,6,162.88,129.00,20.60,59.57,0.93,-1,-1,-1
160,6,161.96,129.40,20.46,59.14,0.94,-1,-1,-1
161,6,160.82,129.50,20.48,59.11,0.94,-1,-1,-1
162,6,159.56,129.57,20.54,59.14,0.94,-1,-1,-1
163,6,158.10,129.78,20.55,58.98,0.94,-1,-1,-1
164,6,155.24,129.91,20.64,58.90,0.90,-1,-1,-1
165,6,154.16,129.96,20.75,58.88,0.90,-1,-1,-1
166,6,152.46,129.57,20.97,59.33,0.91,-1,-1,-1
167,6,150.65,129.36,21.09,59.73,0.93,-1,-1,-1
168,6,148.89,129.54,21.03,59.59,0.93,-1,-1,-1
169,6,146.91,130.21,20.83,59.52,0.93,-1,-1,-1
170,6,144.93,130.76,20.78,60.10,0.93,-1,-1,-1
171,6,144.30,131.04,20.61,60.25,0.93,-1,-1,-1
172,6,140.80,132.86,20.43,60.36,0.92,-1,-1,-1
173,6,137.74,134.71,20.29,60.38,0.92,-1,-1,-1
174,6,135.06,135.05,20.45,61.26,0.93,-1,-1,-1
175,6,132.66,135.12,20.69,62.30,0.93,-1,-1,-1
176,6,130.60,135.13,21.27,63.74,0.94,-1,-1,-1
177,6,129.85,135.17,21.52,64.23,0.94,-1,-1,-1
178,6,128.24,135.28,21.94,64.73,0.94,-1,-1,-1
179,6,127.03,135.41,22.25,64.78,0.94,-1,-1,-1
